classifier,num_bands,OA_mean,OA_std,AA_mean,AA_std,Kappa_mean,Kappa_std,train_time_mean,model_size_mb_mean,experiment,num_runs
knn,20,0.7502439024390244,,0.663635070929979,,0.7126693227964152,,17.187483072280884,53.904,exp2-stability-mod-with-random-band-grps,5
knn,25,0.7117073170731707,,0.6286219615249491,,0.6687642696833802,,17.187483072280884,53.904,exp2-stability-mod-with-random-band-grps,5
knn,30,0.7336585365853658,,0.6567075132720666,,0.6938318315328322,,17.187483072280884,53.904,exp2-stability-mod-with-random-band-grps,5
rf,20,0.8326829268292683,,0.772563314765119,,0.8080732867166461,,17.187483072280884,53.904,exp2-stability-mod-with-random-band-grps,5
rf,25,0.8312195121951219,,0.7657920958264169,,0.8063097738332778,,17.187483072280884,53.904,exp2-stability-mod-with-random-band-grps,5
rf,30,0.8468292682926829,,0.8271021287134945,,0.8246181419004615,,17.187483072280884,53.904,exp2-stability-mod-with-random-band-grps,5
svc,20,0.853170731707317,,0.8874227318317424,,0.8338083461849851,,17.187483072280884,53.904,exp2-stability-mod-with-random-band-grps,5
svc,25,0.8448780487804878,,0.8877833745425784,,0.8243994523223906,,17.187483072280884,53.904,exp2-stability-mod-with-random-band-grps,5
svc,30,0.8609756097560975,,0.8942829121195015,,0.8424433483721169,,17.187483072280884,53.904,exp2-stability-mod-with-random-band-grps,5
