classifier,num_bands,OA,AA,Kappa,classifier_time_sec,selected_bands,experiment,dataset,run,train_time_sec,model_size_mb
knn,20,0.9039349713652318,0.9519830597277106,0.8929136030703813,1.6347708702087402,"[11, 12, 34, 43, 60, 87, 88, 105, 107, 112, 113, 132, 137, 138, 169, 182, 184, 190, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
rf,25,0.9488268982080177,0.973854346449357,0.9429490598301264,19.730293035507202,"[11, 12, 34, 43, 60, 72, 87, 88, 91, 105, 107, 112, 113, 132, 135, 137, 138, 162, 169, 180, 182, 184, 190, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
svc,25,0.9346942545723259,0.973294521332082,0.9273110466680228,19.398154973983765,"[11, 12, 34, 43, 60, 72, 87, 88, 91, 105, 107, 112, 113, 132, 135, 137, 138, 162, 169, 180, 182, 184, 190, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
knn,25,0.9037502309255496,0.9519798380398413,0.892706666598059,1.6750943660736084,"[11, 12, 34, 43, 60, 72, 87, 88, 91, 105, 107, 112, 113, 132, 135, 137, 138, 162, 169, 180, 182, 184, 190, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
rf,30,0.9463329022723074,0.9729862982498104,0.9401721807592646,20.283706188201904,"[11, 12, 34, 41, 43, 60, 72, 87, 88, 91, 105, 107, 112, 113, 132, 134, 135, 137, 138, 140, 162, 169, 179, 180, 182, 184, 190, 193, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
svc,30,0.9349713652318492,0.9736016911678409,0.9276302472078812,20.888445138931274,"[11, 12, 34, 41, 43, 60, 72, 87, 88, 91, 105, 107, 112, 113, 132, 134, 135, 137, 138, 140, 162, 169, 179, 180, 182, 184, 190, 193, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
knn,30,0.9076297801588767,0.9540087357532488,0.8970399988762466,1.7317700386047363,"[11, 12, 34, 41, 43, 60, 72, 87, 88, 91, 105, 107, 112, 113, 132, 134, 135, 137, 138, 140, 162, 169, 179, 180, 182, 184, 190, 193, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
rf,35,0.9463329022723074,0.9727909792725513,0.9401631238504953,20.39177703857422,"[1, 9, 11, 12, 34, 41, 43, 60, 72, 87, 88, 91, 94, 105, 107, 112, 113, 123, 132, 134, 135, 137, 138, 140, 161, 162, 169, 179, 180, 182, 184, 190, 193, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
svc,35,0.9363569185294661,0.97437854742426,0.9291719688757958,22.94017267227173,"[1, 9, 11, 12, 34, 41, 43, 60, 72, 87, 88, 91, 94, 105, 107, 112, 113, 123, 132, 134, 135, 137, 138, 140, 161, 162, 169, 179, 180, 182, 184, 190, 193, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
knn,35,0.9014409754295215,0.9488508557618794,0.8901295055235088,1.7869453430175781,"[1, 9, 11, 12, 34, 41, 43, 60, 72, 87, 88, 91, 94, 105, 107, 112, 113, 123, 132, 134, 135, 137, 138, 140, 161, 162, 169, 179, 180, 182, 184, 190, 193, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
