classifier,num_bands,OA_mean,OA_std,AA_mean,AA_std,Kappa_mean,Kappa_std,train_time_mean,model_size_mb_mean,experiment,num_runs
knn,20,0.7507317073170732,,0.7424462648135093,,0.7144535487845434,,20.309587001800537,53.904,exp1-without-random-indices,5
knn,25,0.7541463414634146,,0.6917581117216978,,0.7180209502901393,,20.309587001800537,53.904,exp1-without-random-indices,5
knn,30,0.76,,0.6956857931087759,,0.7248521073256831,,20.309587001800537,53.904,exp1-without-random-indices,5
rf,20,0.8429268292682927,,0.7926528154237249,,0.8198528147554217,,20.309587001800537,53.904,exp1-without-random-indices,5
rf,25,0.8482926829268292,,0.816167337474825,,0.8260121817398345,,20.309587001800537,53.904,exp1-without-random-indices,5
rf,30,0.8448780487804878,,0.7779681668041654,,0.8220799856768793,,20.309587001800537,53.904,exp1-without-random-indices,5
svc,20,0.8614634146341463,,0.9125860238390426,,0.8431148519467151,,20.309587001800537,53.904,exp1-without-random-indices,5
svc,25,0.8624390243902439,,0.9009283768230683,,0.8440865768548533,,20.309587001800537,53.904,exp1-without-random-indices,5
svc,30,0.864390243902439,,0.8969403255058104,,0.8460393424996522,,20.309587001800537,53.904,exp1-without-random-indices,5
